85,-0.0033799999999999998,-0.00061,0.01435,-0.00624,0.00836,0.00084,-0.0052,0.00213,0.00864,-0.00509,-0.00793,0.0060799999999999995,-0.00057,0.00059,-0.016069999999999997,0.00328,-0.006520000000000001,-0.00066,0.00013000000000000002,0.00809,0.00692,-0.0037
87,-0.0037600000000000003,0.00022,0.01305,-0.00576,0.00758,-0.00193,-0.0037700000000000003,0.00209,0.00472,-0.00576,-0.00525,0.00445,0.00053,0.00101,-0.0115,0.00331,-0.0030800000000000003,0.00041,0.00268,0.00476,0.0028399999999999996,-0.0031899999999999997
88,-0.00374,0.00773,0.03698,-0.01643,0.0122,-0.01345,-0.0075,0.0050799999999999994,0.01018,-0.00245,-0.004529999999999999,0.017740000000000002,-0.00665,0.01001,-0.04854,0.00454,-0.01756,0.0016600000000000002,0.00657,0.022930000000000002,0.021269999999999997,-0.01212
91,0.20851,0.11319000000000001,0.22738000000000003,-0.09622,-0.031330000000000004,0.23551,-0.056920000000000005,0.1728,0.14271,-0.018330000000000003,-0.10885,-0.14589000000000002,0.09527999999999999,-0.2448,-0.18612,0.20337,-0.21029,0.07642,-0.0252,-0.02216,0.12470999999999999,-0.2939
115,-0.00246,0.00404,0.00088,0.0596,0.02462,-0.02242,0.02713,-0.006529999999999999,0.00196,0.11391,-0.07118,0.07239,-0.028960000000000003,0.10529000000000001,-0.1422,0.0474,-0.06659,-0.11694,0.052770000000000004,0.11739000000000001,-0.08517000000000001,0.026410000000000003
129,0.03298,-0.01848,0.08363,0.01885,0.00865,-0.02191,-0.048119999999999996,-0.00801,0.02228,0.02553,0.00915,-0.03284,-0.08755,0.05244,0.0867,0.060110000000000004,0.03216,-0.01273,0.059379999999999995,0.08943999999999999,0.02035,-0.12377
181,0.00321,-0.00474,0.06742999999999999,-0.01646,0.00285,-0.01873,-0.033960000000000004,0.00098,0.033589999999999995,-0.03538,-0.0699,-0.01042,-0.0056,0.03977,-0.05227999999999999,0.03063,-0.01844,0.01026,-0.00216,0.00615,0.08355,-0.03428
198,-0.01931,0.30425,-0.0625,0.09328,-0.00252,0.04908,-0.1547,0.06245,-0.02435,-0.0077599999999999995,-0.19654000000000002,0.02207,0.18512,0.35498,0.12697,0.14747000000000002,-0.19704000000000002,0.07584,0.03379,-0.06324,0.1575,0.0213
288,0.02231,-0.01384,-0.00798,-0.01697,0.036610000000000004,0.02678,0.00105,-0.02559,0.06699,-0.05387,-0.09352,-0.11194000000000001,-0.07799,-0.03651,-0.09377,0.06869,0.015780000000000002,0.04513,-0.028089999999999997,-0.017480000000000002,0.0909,-0.12085
393,0.10645,-0.21394000000000002,0.02086,0.15446,0.06055,0.00606,-0.12242,0.14165,-0.05655,0.23743000000000003,0.14324,0.12262999999999999,-0.15686,0.10867,0.00057,0.1737,-0.10803,-0.19219,0.13567,-0.17107,0.13391,-0.019969999999999998
487,0.06589,-0.015880000000000002,0.07779,-0.04551,-0.06255,-0.20062,0.14645999999999998,0.024,0.21159,0.20442000000000002,-0.03767,0.022109999999999998,0.1567,0.0461,0.03343,0.00957,0.054560000000000004,0.03337,-0.023790000000000002,-0.09172000000000001,-0.07488,-0.07828
568,-0.2689,-0.10324000000000001,-0.05409,0.38878,-0.03839,-0.10505,0.30444,-0.15257,-0.0826,-0.02102,-0.09871,-0.14802,0.38209,0.13002,-0.18699000000000002,0.02295,-0.11875999999999999,-0.56963,0.37006,0.31174,-0.1663,-0.12591
661,-0.0021,-0.00021,0.03632,-0.01266,0.02435,-0.00018,-0.016319999999999998,0.0083,0.01127,-0.01648,-0.008709999999999999,0.011009999999999999,0.00277,0.00927,-0.02518,0.014759999999999999,0.00456,-0.00792,0.00692,0.006670000000000001,0.00457,-0.00525
664,-0.03263,0.02043,0.09226000000000001,-0.05467,0.15817,-0.11834000000000001,0.13318,0.09472,-0.057870000000000005,0.02383,-0.0499,-0.00037,-0.07529,0.050789999999999995,-0.02065,0.04752,0.062060000000000004,-0.052570000000000006,0.013569999999999999,0.04208,0.09328,-0.07594
665,-0.01196,-0.00782,0.00411,-0.012240000000000001,0.00695,0.00399,-0.00962,-0.00049,-0.00592,0.0017399999999999998,-0.0057799999999999995,0.0009,0.00783,0.00824,-0.00635,0.0047,-0.00387,0.00507,0.00418,0.0022199999999999998,-0.00168,-0.01223
667,-0.00396,-0.00415,0.0151,-0.0044,0.01022,0.0002,-0.008709999999999999,0.00247,0.007640000000000001,-0.00828,-0.01007,-0.00207,-0.00172,-0.00028,-0.0063,0.00796,-0.00336,-0.00116,0.0016600000000000002,0.00064,0.00259,-0.0077599999999999995
749,-0.00265,-0.00056,0.012620000000000001,-0.00386,0.01012,0.00424,-0.00855,0.004079999999999999,0.0062,-0.008709999999999999,-0.00746,0.00282,0.00011,0.00524,-0.0077,0.00926,-0.0010199999999999999,-0.00066,0.005379999999999999,0.00156,-0.0056,-0.00298
759,-0.019119999999999998,-0.00314,0.03638,-0.01433,0.03965,-0.01158,-0.01026,0.00569,0.00707,-0.02647,-0.0088,-0.00414,0.017759999999999998,0.00495,-0.01141,0.00589,0.00778,-0.01213,0.006490000000000001,0.00502,-0.00655,0.00028
791,0.015580000000000002,0.01296,0.033460000000000004,-0.03192,0.01761,-0.0036200000000000004,-0.00707,0.01549,0.04489,-0.034480000000000004,-0.03418,0.00158,-0.023540000000000002,-0.030510000000000002,-0.06042,0.03596,-0.021519999999999997,0.025869999999999997,0.021,-0.02285,0.04427,-0.06163
806,0.029110000000000004,-0.00645,0.07732,0.01486,0.00599,-0.01661,-0.043039999999999995,-0.009890000000000001,0.02141,0.025710000000000004,0.007640000000000001,-0.023790000000000002,-0.08041,0.04622,0.08324,0.04834,0.031330000000000004,-0.00541,0.058839999999999996,0.08612,0.00899,-0.116
879,0.00067,-0.00628,0.00944,-0.008440000000000001,0.01125,0.00409,-0.01072,0.0025,0.00998,-0.0102,-0.0055899999999999995,-0.00162,0.0024100000000000002,0.00198,-0.01179,0.00507,-0.008490000000000001,-0.00336,0.00193,0.0008,0.00055,-0.0070799999999999995
882,-0.00121,-0.005,0.01163,-0.0035700000000000003,0.00912,0.00629,-0.00784,-0.00193,0.0051600000000000005,-0.00566,-0.00458,0.00195,0.00292,0.0033200000000000005,-0.008140000000000001,-0.0,-0.0033299999999999996,-0.00562,-0.00264,0.00227,0.00079,-0.0038200000000000005
890,-0.00216,-0.0033200000000000005,0.015280000000000002,-0.00514,0.01522,0.00066,-0.00541,0.00137,0.00243,-0.00533,-0.01097,-0.0035299999999999997,-0.00148,0.0016899999999999999,-0.007659999999999999,0.00581,-0.0019399999999999999,-0.00495,-0.00198,0.0009199999999999999,0.00112,-0.0107
895,-0.15220999999999998,-0.03928,0.00758,0.08377000000000001,0.09183,-0.03488,-0.03365,0.00084,-0.0931,0.052629999999999996,-0.1132,0.18002,0.14221,-0.07955,0.1195,0.10824,-0.010029999999999999,0.09907,-0.08519,0.06025,0.09492,-0.06986
943,0.00391,0.008879999999999999,0.26461,-0.08655,0.0174,-0.10035,-0.058,0.03549,0.13421,-0.17279,-0.012790000000000001,0.24247,-0.0988,0.026010000000000002,-0.15079,0.06279,0.042960000000000005,0.13430999999999998,0.14964,0.09992999999999999,0.08945,0.02168
944,0.01064,0.010579999999999999,0.32727,-0.10643,0.00822,-0.12804000000000001,-0.06417,0.04505,0.15566,-0.20328,-0.015019999999999999,0.29961,-0.12621,0.029889999999999996,-0.18266,0.08056,0.0524,0.16726,0.18245,0.12029000000000001,0.11724000000000001,0.02634
947,-0.14976,-0.022959999999999998,0.0006799999999999999,-0.07053,-0.02429,0.08723,-0.015609999999999999,0.10739000000000001,0.12875999999999999,-0.00056,-0.02138,0.08527,-0.0374,0.1339,-0.12062,0.02196,-0.00905,-0.1011,0.02037,0.05961,0.07877,-0.02423
948,0.06176,0.08624,0.00426,-0.06952,-0.11002999999999999,0.10209,-0.13294,0.11632999999999999,0.07991000000000001,0.16819,-0.0511,0.26589,-0.17538,0.17733,-0.15574000000000002,0.15143,0.06644,-0.0264,0.030139999999999997,0.09792999999999999,-0.07783999999999999,0.04055
949,-0.05616,0.00896,0.04947,-0.06333,0.00949,-0.015319999999999999,-0.04897,0.06892000000000001,0.06521,-0.010440000000000001,-0.013080000000000001,0.07565,-0.0309,0.09742,-0.14299,0.04293,-0.0232,-0.05685,0.01329,0.054689999999999996,0.04736,-0.00784
954,-0.00201,-0.0010400000000000001,0.00731,-0.00267,0.0052899999999999996,0.00057,-0.0032,0.00072,0.0022199999999999998,-0.00436,-0.00432,0.00016,0.0001,0.0009199999999999999,-0.0031100000000000004,0.00224,-0.00172,0.00011,0.00186,-0.00082,-0.00137,-0.00195
955,-0.00037999999999999997,-0.00033999999999999997,0.01248,-0.00411,0.01078,0.00599,-0.0079,0.00073,0.00519,-0.00528,-0.0056700000000000006,-0.00079,0.0015199999999999999,0.0025,-0.00639,0.00264,-0.004229999999999999,-0.0033299999999999996,-0.0019100000000000002,0.00263,-0.0030600000000000002,-0.00485
965,0.0031100000000000004,0.004220000000000001,0.016569999999999998,-0.00677,0.00923,0.011009999999999999,-0.00893,0.0070599999999999994,0.007529999999999999,-0.007359999999999999,-0.007809999999999999,-0.0036299999999999995,0.004220000000000001,-0.007509999999999999,-0.011559999999999999,0.008020000000000001,-0.009340000000000001,-0.00109,-0.00227,8e-05,0.00247,-0.01126
975,-0.0035299999999999997,-0.00298,0.014430000000000002,-0.0067599999999999995,0.00966,0.00443,-0.00869,0.003,0.00997,-0.01176,-0.01065,-0.00047999999999999996,0.00295,0.00011,-0.007859999999999999,0.00935,-0.006670000000000001,-0.00371,0.00543,-0.00016,-0.00322,-0.00686
